Account_ID,Class_Predicted,Class1_Prob
0011p00002SeXUW,0,0.2286
0011p00002SeXfH,0,0.2406
0011p00002SeXfI,0,0.2286
0011p00002SeXfZ,0,0.2286
0011p00002SeXfe,0,0.2286
0011p00002SeXfq,0,0.2286
0011p00002SeXgE,1,0.5542
0011p00002SeXgH,0,0.2286
0011p00002SeXgT,0,0.2286
0011p00002SeXhP,1,0.7493
0011p00002SeXkj,0,0.2286
0011p00002SeXkt,0,0.2286
0011p00002SeXky,0,0.2286
0011p00002SeXl2,0,0.2286
0011p00002SeXl7,0,0.2286
0011p00002SeXll,0,0.2286
0011p00002SeXlr,0,0.2286
0011p00002SeXls,0,0.3318
0011p00002SeXm7,0,0.2286
0011p00002SeXmB,0,0.3318
0011p00002SeXmJ,0,0.2286
0011p00002SeXmb,0,0.2286
0011p00002SeXmv,0,0.2286
0011p00002SeXvZ,0,0.2286
0011p00002SeXwF,0,0.2286
0011p00002SeXwV,1,0.8335
0011p00002SeY1E,0,0.2286
0011p00002SeY1J,0,0.2286
0011p00002SeY2c,0,0.2286
0011p00002SeY3B,0,0.2286
0011p00002SeYET,0,0.2286
0011p00002SeYEw,0,0.2286
0011p00002SeYF1,0,0.2286
0011p00002SeYFD,0,0.2286
0011p00002SeYFE,0,0.2286
0011p00002SeYFh,0,0.2286
0011p00002SeYJ9,0,0.2286
0011p00002SeYJr,0,0.2286
0011p00002SeYLl,0,0.2406
0011p00002SeYM1,0,0.2286
0011p00002SeYM2,0,0.1766
0011p00002SeYVb,0,0.2286
0011p00002SeYVd,1,0.5542
0011p00002SeYVh,0,0.2286
0011p00002SeYVn,0,0.2286
0011p00002SeYXC,1,0.5542
0011p00002SeYXN,0,0.2286
0011p00002SeYXe,0,0.2286
0011p00002SeYbh,1,0.8335
0011p00002SeYcn,0,0.2286
0011p00002SeYds,0,0.1766
0011p00002SeYeH,0,0.2286
0011p00002SeYeU,0,0.2286
0011p00002SeYoX,0,0.2286
0011p00002SeYoc,0,0.2286
0011p00002SeYpO,0,0.2286
0011p00002SeYpQ,0,0.2286
0011p00002SeYpp,0,0.2286
0011p00002SeYqH,0,0.2406
0011p00002SeYrE,1,0.7493
0011p00002SeYw7,0,0.2286
0011p00002SeYw8,0,0.4735
0011p00002SeYxH,0,0.2406
0011p00002SeZ0z,0,0.2286
0011p00002SeZ1L,0,0.2286
0011p00002SeZ1d,0,0.2286
0011p00002SeZ1h,0,0.2286
0011p00002SeZ27,0,0.2286
0011p00002SeZ2m,0,0.2286
0011p00002SeZ2w,0,0.2286
0011p00002SeZ75,0,0.2286
0011p00002SeZ7K,0,0.2286
0011p00002SeZ84,0,0.2286
0011p00002SeZ8P,0,0.2286
0011p00002SeZ8g,0,0.2286
0011p00002SeZ9G,0,0.2286
0011p00002SeZ9P,0,0.2286
0011p00002SeZ9a,0,0.2286
0011p00002SeZ9y,0,0.2286
0011p00002SeZA1,0,0.2286
0011p00002SeZDn,0,0.2286
0011p00002SeZEf,0,0.2286
0011p00002SeZF1,0,0.2286
0011p00002SeZFW,0,0.2286
0011p00002SeZJe,0,0.2286
0011p00002SeZKh,0,0.2286
0011p00002SeZKl,0,0.2406
0011p00002SeZLy,0,0.2286
0011p00002SeZMW,0,0.2286
0011p00002SeZZk,0,0.2286
0011p00002SeZa0,0,0.2286
0011p00002SeZb8,1,0.7493
0011p00002SeZbS,0,0.2286
0011p00002SeZbd,0,0.2286
0011p00002SeZbf,0,0.2286
0011p00002SeZc2,0,0.2286
0011p00002SeZgA,0,0.2286
0011p00002SeZgM,0,0.2286
0011p00002SeZgm,0,0.2286
0011p00002SeZgy,0,0.2286
0011p00002SeZiD,0,0.2286
0011p00002SeZiI,0,0.2286
0011p00002SeZpg,0,0.2286
0011p00002SeZqY,0,0.2286
0011p00002SeZqz,0,0.2286
0011p00002SeZrv,0,0.2286
0011p00002SeZsM,0,0.2286
0011p00002SeZwN,0,0.2286
0011p00002SeZwe,0,0.2286
0011p00002SeZwv,0,0.2406
0011p00002SeZwx,0,0.2286
0011p00002SeZx1,0,0.2286
0011p00002SeZyK,0,0.2286
0011p00002SeZyl,0,0.2286
0011p00002SeZyu,0,0.2286
0011p00002SeZyw,0,0.2286
0011p00002Sea2W,0,0.2286
0011p00002Sea2y,0,0.2286
0011p00002Sea4B,0,0.2286
0011p00002Sea4r,1,0.5542
0011p00002Sea8o,0,0.3318
0011p00002Sea8x,0,0.2286
0011p00002Sea9g,0,0.2286
0011p00002SeaA2,0,0.2286
0011p00002SeaFv,0,0.2286
0011p00002SeaGs,0,0.2286
0011p00002SeaH4,0,0.2286
0011p00002SeaH9,0,0.2286
0011p00002SeaHf,0,0.2286
0011p00002SeaPA,0,0.2286
0011p00002SeaPK,0,0.2286
0011p00002SeaPL,0,0.2286
0011p00002SeaPM,0,0.2286
0011p00002SeaPX,0,0.2286
0011p00002SeaPc,0,0.2406
0011p00002SeaQ2,0,0.2286
0011p00002SeahH,0,0.2286
0011p00002Seai3,0,0.2286
0011p00002Seai8,0,0.2286
0011p00002SeaiK,0,0.2286
0011p00002SeaiR,0,0.2286
0011p00002SeaiS,0,0.2286
0011p00002SeajM,0,0.2286
0011p00002Seajl,0,0.2286
0011p00002SeakG,0,0.2286
0011p00002SeapM,0,0.2286
0011p00002Seapp,0,0.2286
0011p00002Seatw,0,0.2286
0011p00002SeauN,0,0.2286
0011p00002Seauv,0,0.2286
0011p00002SeavF,0,0.2286
0011p00002Seazx,0,0.2286
0011p00002Seb09,0,0.2286
0011p00002Seb0b,0,0.2286
0011p00002Seb0s,0,0.2286
0011p00002Seb19,1,0.7493
0011p00002Seb2l,0,0.2286
0011p00002Seb6b,0,0.2286
0011p00002Seb6z,0,0.2406
0011p00002Seb7r,0,0.2286
0011p00002Seb84,0,0.2286
0011p00002SebCp,0,0.2286
0011p00002SebIT,0,0.2286
0011p00002SebId,0,0.2286
0011p00002SebIz,0,0.2286
0011p00002SebJF,0,0.2286
0011p00002SebLA,0,0.2286
0011p00002SebPG,0,0.2286
0011p00002SebPx,0,0.2286
0011p00002SebRb,0,0.2286
0011p00002SebWh,0,0.1766
0011p00002SebX2,1,0.6756
0011p00002SebX7,0,0.2286
0011p00002SebbP,0,0.2286
0011p00002SebbS,0,0.2286
0011p00002Sebbf,1,0.5706
0011p00002Sebbh,0,0.2286
0011p00002Sebco,0,0.2406
0011p00002Sebdh,0,0.2286
0011p00002Sebft,0,0.4161
0011p00002SebgP,0,0.2286
0011p00002SebhB,0,0.3171
0011p00002Seifx,1,0.7493
0011p00002Seig3,0,0.2286
0011p00002SeiiP,0,0.2286
0011p00002SeiiU,0,0.2286
0011p00002Seiip,0,0.2286
0011p00002SeikA,1,0.7493
0011p00002SeikR,1,0.5542
0011p00002Seikn,0,0.2286
0011p00002Seikx,0,0.2286
0011p00002Seilq,0,0.2286
0011p00002Seimb,0,0.2286
0011p00002Seimo,0,0.2286
0011p00002Sein1,0,0.2286
0011p00002Sein2,0,0.2286
0011p00002Seinv,0,0.2286
0011p00002SeiqZ,1,0.5542
0011p00002SeirO,0,0.2286
0011p00002SeisE,0,0.2286
0011p00002Seisi,0,0.2286
0011p00002SeitK,0,0.2286
0011p00002Seiu0,0,0.3318
0011p00002SeiuL,1,0.5542
0011p00002Seiv8,0,0.2286
0011p00002Seiy6,0,0.2286
0011p00002SeiyS,0,0.2286
0011p00002Seiyt,0,0.2286
0011p00002Sej2m,1,0.7493
0011p00002Sej32,0,0.2286
0011p00002Sej49,0,0.2286
0011p00002Sej87,0,0.2286
0011p00002Sej98,1,0.5542
0011p00002Sej9O,0,0.2286
0011p00002Sej9P,0,0.2286
0011p00002Sej9t,0,0.2286
0011p00002Sej9x,0,0.2406
0011p00002SejBH,0,0.2286
0011p00002SejBs,0,0.2286
0011p00002SejCM,0,0.2286
0011p00002SejCQ,0,0.2286
0011p00002SejCz,0,0.2286
0011p00002SejD8,0,0.2286
0011p00002SejDs,1,0.7493
0011p00002SejEJ,0,0.2286
0011p00002SejFt,0,0.2286
0011p00002SejFz,0,0.2286
0011p00002SejJ2,0,0.2286
0011p00002SejJc,0,0.2286
0011p00002SejJe,0,0.2286
0011p00002SejJj,0,0.2286
0011p00002SejK2,0,0.2286
0011p00002SejLK,0,0.2406
0011p00002SejLL,0,0.2286
0011p00002SejLn,0,0.2286
0011p00002SejQv,0,0.2286
0011p00002SejR5,0,0.2286
0011p00002SejS6,0,0.2286
0011p00002SejSw,0,0.2286
0011p00002SejTj,0,0.2286
0011p00002SejTl,0,0.2286
0011p00002SejTo,0,0.2286
0011p00002SejV6,0,0.2406
0011p00002SejVL,0,0.2286
0011p00002SejWK,0,0.2286
0011p00002SejXO,0,0.2286
0011p00002SejXl,0,0.2286
0011p00002SejY4,0,0.1766
0011p00002SejYI,1,0.5542
0011p00002SejaX,0,0.2286
0011p00002Sejaa,0,0.2286
0011p00002Sejae,0,0.2286
0011p00002Sejas,0,0.2286
0011p00002Sejbg,0,0.2286
0011p00002Sejbo,0,0.2286
0011p00002Sejc7,0,0.2286
0011p00002SejcA,0,0.2286
0011p00002SejcR,0,0.2286
0011p00002Sejd1,0,0.2286
0011p00002Sejdx,0,0.2286
0011p00002SejeK,0,0.2286
0011p00002Sejee,1,0.7493
0011p00002Sejfq,0,0.2286
0011p00002Sejgy,0,0.2286
0011p00002Sejhp,0,0.2286
0011p00002SejiA,1,0.5542
0011p00002SejjD,0,0.2286
0011p00002SejjW,0,0.2286
0011p00002Sejjq,0,0.2286
0011p00002Sejkb,0,0.2286
0011p00002SejnH,0,0.2286
0011p00002Sejns,0,0.2286
0011p00002Sejnx,0,0.2286
0011p00002SejoB,0,0.2286
0011p00002SejoF,0,0.2286
0011p00002SejoG,0,0.2286
0011p00002Sejp7,0,0.2286
0011p00002SejpD,0,0.2286
0011p00002SejpL,0,0.2286
0011p00002SejpV,0,0.2286
0011p00002SejqJ,0,0.2286
0011p00002Sejso,0,0.1766
0011p00002Sejsq,0,0.2286
0011p00002Sejtq,0,0.2286
0011p00002Sejup,0,0.2286
0011p00002Sejut,0,0.2286
0011p00002Sejv2,0,0.2286
0011p00002Sejxb,0,0.4735
0011p00002SejyV,0,0.2286
0011p00002Sejz8,0,0.2286
0011p00002Sek0C,0,0.2286
0011p00002Sek0g,0,0.2286
0011p00002Sek5h,0,0.1766
0011p00002Sek5z,0,0.2286
0011p00002Sek68,0,0.2286
0011p00002Sek7k,0,0.2286
0011p00002Sek84,0,0.2286
0011p00002Sek8e,0,0.2286
0011p00002Sek8f,0,0.2286
0011p00002Sek8u,0,0.2286
0011p00002Sek90,0,0.2286
0011p00002Sek9e,0,0.2286
0011p00002Sek9x,0,0.2286
0011p00002SekBz,0,0.2286
0011p00002SekCU,0,0.2286
0011p00002SekDS,0,0.2286
0011p00002SekDo,0,0.2286
0011p00002SekDw,0,0.2286
0011p00002SekFb,0,0.2286
0011p00002SekFo,0,0.2406
0011p00002SekG5,0,0.2286
0011p00002SekGs,0,0.2286
0011p00002SekHz,0,0.2286
0011p00002SekIR,0,0.2286
0011p00002SekIo,0,0.3318
0011p00002SekJX,0,0.2286
0011p00002SekJv,0,0.2286
0011p00002SekKL,0,0.2286
0011p00002SekKW,1,0.8335
0011p00002SekLM,0,0.2286
0011p00002SekLZ,0,0.1766
0011p00002SekMC,0,0.2286
0011p00002SekMT,0,0.2286
0011p00002SekNU,0,0.2286
0011p00002SekNk,0,0.2286
0011p00002SekP1,0,0.2286
0011p00002SekTg,0,0.2286
0011p00002SekTt,0,0.2286
0011p00002SekWl,0,0.2286
0011p00002SekYy,0,0.2286
0011p00002SekZ1,0,0.2406
0011p00002SekZI,0,0.2286
0011p00002SekZu,0,0.2286
0011p00002SekZv,1,0.5542
0011p00002SekbL,0,0.2286
0011p00002Sekbx,0,0.2286
0011p00002Sekby,0,0.2286
0011p00002SekcB,0,0.2286
0011p00002Seke7,0,0.2286
0011p00002Sekj7,0,0.2286
0011p00002Sekjs,0,0.2286
0011p00002SeklC,0,0.2286
0011p00002SeklH,0,0.2286
0011p00002SeklK,0,0.2286
0011p00002SeklS,0,0.2286
0011p00002Seko2,0,0.2286
0011p00002SekoC,0,0.2286
0011p00002SekpC,0,0.2286
0011p00002SekqB,0,0.2286
0011p00002Sekqa,0,0.2286
0011p00002SekrB,0,0.2286
0011p00002Seksw,0,0.2286
0011p00002Sekt9,0,0.2286
0011p00002Sel8E,0,0.2286
0011p00002Sel8q,0,0.2286
0011p00002Sel9N,0,0.2286
0011p00002Sel9Q,0,0.4735
0011p00002SelDU,0,0.2286
0011p00002SelDc,0,0.2286
0011p00002SelEs,1,0.5542
0011p00002SelEw,0,0.2286
0011p00002SelFU,0,0.2286
0011p00002SelFj,0,0.2286
0011p00002SelFw,0,0.1766
0011p00002SelGt,0,0.2286
0011p00002SelH4,0,0.2406
0011p00002SelHM,0,0.2286
0011p00002SelJz,0,0.2286
0011p00002SelK5,0,0.2286
0011p00002SelK9,0,0.2286
0011p00002SelKO,0,0.1766
0011p00002SelMz,1,0.5542
0011p00002SelNg,0,0.4161
0011p00002SelNp,0,0.2286
0011p00002SelOn,0,0.2286
0011p00002SelPB,0,0.2286
0011p00002SelPW,0,0.2286
0011p00002SelPq,0,0.2286
0011p00002SelRc,0,0.2286
0011p00002SelSZ,0,0.2286
0011p00002SelT2,0,0.2286
0011p00002SelT5,1,0.7493
0011p00002SelTq,0,0.2286
0011p00002SelTx,0,0.2286
0011p00002SelY2,0,0.2286
0011p00002SelbX,0,0.2286
0011p00002Selbk,0,0.2286
0011p00002SeldI,0,0.2286
0011p00002SeldN,0,0.2286
0011p00002Selgx,0,0.2286
0011p00002Selhn,0,0.2286
0011p00002Selhz,0,0.2286
0011p00002Selki,0,0.2286
0011p00002Selkm,0,0.2286
0011p00002SellX,0,0.2286
0011p00002Selli,1,0.5542
0011p00002Sellx,0,0.2286
0011p00002Selm9,1,0.8335
0011p00002SelmV,1,0.5542
0011p00002Selmm,0,0.2286
0011p00002Seln7,0,0.2286
0011p00002SelnS,0,0.2286
0011p00002SelnT,0,0.2286
0011p00002Selru,0,0.2286
0011p00002Selsa,1,0.5542
0011p00002SeluI,0,0.2286
0011p00002SeluN,0,0.2286
0011p00002Selue,0,0.2286
0011p00002Selug,0,0.2406
0011p00002Seluk,0,0.2286
0011p00002Selyo,0,0.2406
0011p00002Sem1j,0,0.2286
0011p00002Sem1v,0,0.2286
0011p00002Sem67,0,0.2286
0011p00002Sem6r,0,0.2286
0011p00002Sem9e,0,0.2286
0011p00002SemAf,0,0.2286
0011p00002SemD0,0,0.2286
0011p00002SemDx,0,0.2286
0011p00002SemFQ,0,0.2286
0011p00002SemFe,0,0.2286
0011p00002SemGW,0,0.2286
0011p00002SemH9,0,0.2286
0011p00002SemIZ,0,0.2286
0011p00002SemJE,0,0.2286
0011p00002SemJa,0,0.2286
0011p00002SemME,0,0.2286
0011p00002SemNV,0,0.2286
0011p00002SemRW,1,0.6837
0011p00002SemRo,0,0.2286
0011p00002SemRq,0,0.2286
0011p00002SemS1,0,0.2286
0011p00002SemWD,0,0.2286
0011p00002SemWI,0,0.1766
0011p00002SemXl,0,0.2286
0011p00002SembL,0,0.2286
0011p00002Sembd,0,0.2286
0011p00002SemcB,0,0.2286
0011p00002SemfQ,0,0.2286
0011p00002Semfl,0,0.2286
0011p00002Semfm,0,0.2286
0011p00002SfB4h,1,0.5542
0011p00002SgElv,1,0.7493
0011p00002SgKt7,1,0.7493
0011p00002ZrfjX,1,0.5542
0011p00002ZtCkE,0,0.2286
0011p00002bW974,0,0.2286
0011p00002bWcJd,0,0.2286
0011p00002bWfVe,0,0.2286
0011p00002bXCaz,0,0.2286
0011p00002bXCbE,0,0.2286
0011p00002bXy60,1,0.7493
0011p00002bYBR2,0,0.2286
0011p00002dJZaD,1,0.5542
0011p00002dJaLG,0,0.2286
0011p00002dJxwZ,1,0.5542
0011p00002dK9PN,0,0.2286
0011p00002dKDkm,1,0.5542
0011p00002dKDqQ,0,0.2286
0011p00002dKNpR,1,0.7493
0011p00002dKXdH,1,0.5542
0011p00002dKpNi,1,0.5542
0011p00002dKrP0,0,0.2286
0011p00002dKwtT,0,0.2286
0011p00002dL2pI,0,0.2286
0011p00002dLEgS,1,0.5542
0011p00002dLKSb,1,0.5542
0011p00002dLLHT,0,0.2286
0011p00002dLR6E,1,0.8335
0011p00002dLR77,1,0.5542
0011p00002dLrRC,0,0.2286
0011p00002dMt9s,1,0.5542
0011p00002dMtCD,0,0.2286
0011p00002dMuSC,0,0.2286
0011p00002dNFMi,0,0.3318
0011p00002dNHrk,1,0.5542
0011p00002fCw1P,0,0.2286
0011p00002fDj62,0,0.2286
0011p00002fDxGh,0,0.2286
0011p00002fEUUY,0,0.2286
00124000004qLeI,0,0.2286
00124000004ryj7,0,0.2286
00124000004ryk2,0,0.2286
00124000005OFNL,1,0.7493
00124000006qCOL,0,0.2286
00124000009UhGx,0,0.2286
00124000009Ui9b,0,0.2286
0012400000ALNGg,0,0.2286
0012400000ALVvy,1,0.7493
0012400000ALW6W,0,0.2286
0012400000DzaF1,0,0.2286
0012400000EaJ3y,0,0.2286
0012400000F2Iot,0,0.2406
0012400000F4tmW,0,0.2286
0012400000F5j7i,0,0.2406
0012400000Fc52T,0,0.2286
0012400000FcHOd,0,0.2286
0012400000GCxNH,0,0.2286
0012400000PBkH0,0,0.2286
0012400000Pxnfz,0,0.2286
0012400000Qy6T4,0,0.2286
0012400000QyTEs,0,0.2286
0012400000R0KAf,0,0.2286
0012400000U1o8X,0,0.2286
0012400000UWNp4,0,0.2286
0012400000UdEWn,0,0.2286
0012400000WB6sT,0,0.2286
0012400000Xw38B,0,0.1865
0012400000ZswSp,0,0.2286
0012400000acxUz,0,0.2286
0012400000bdeWF,0,0.2286
0012400000dCEu0,0,0.2286
0012400000fHpaa,0,0.2286
0012400000frN15,0,0.2286
0012400000frN1H,0,0.2286
0012400000frN2M,0,0.2286
0012400000frN3F,0,0.2286
0012400000fs6pD,0,0.2286
0012400000gOD1a,1,0.5542
0012400000h1IV1,0,0.2406
0012400000mq2g0,1,0.5542
0012400000pVd2S,1,0.7493
0012400000qfVrC,0,0.2286
0012400000qfVxK,0,0.2286
0012400000qfW0x,1,0.5542
0012400000qfW2e,0,0.2406
0012400000qfW8B,1,0.7493
0012400000rNgZW,0,0.2406
0012400000rNgae,1,0.7493
0012400000rNgcG,0,0.2286
0012400000rNgiY,0,0.2286
0012400000z5wLZ,1,0.5542
0012400000zavqo,0,0.2286
0012400000zavuc,0,0.2286
00124000010qWl9,0,0.2286
00124000010qWpV,0,0.2286
00124000010qWxw,0,0.3318
00124000010sIKz,1,0.5542
00124000011M8I3,0,0.2286
001240000131hzo,0,0.2286
001240000132RYd,0,0.2286
00124000013LzLz,0,0.2286
00124000013mpqb,0,0.3318
00124000013mw9L,0,0.2286
00124000013tcea,0,0.2286
00124000014W7NT,0,0.2286
00124000016mgew,0,0.2286
0012400001BPL6c,0,0.2286
0012400001BPLdA,1,0.601
0012400001Bto6L,0,0.2643
0012400001Btpnu,0,0.2286
0012400001Chhvo,0,0.2286
0012400001GAZdC,0,0.2286
0012400001JLUbt,0,0.2286
0012400001KbLNR,0,0.2286
0012400001Kd5mK,0,0.2643
0012400001M1ZNM,0,0.2286
0012400001PJcnY,0,0.2286
0012400001PK5yN,0,0.2286
0012400001PK6iN,0,0.2286
0012400001PK6jz,0,0.2286
0012400001PK6wy,0,0.2286
0012400001PK7Bi,0,0.2286
0012400001R0Ki8,1,0.5542
0011p00001RSWfM,0,0.2286
0011p00001RSWn1,0,0.2286
0011p00001SepmS,0,0.2286
0011p00001SfB9T,0,0.2286
0011p00001Sg0xq,0,0.2286
0011p00001Sg11i,0,0.2286
0011p00001Sg6Rf,0,0.2286
0011p00001Sg6Rk,0,0.2286
0011p00001Sg6WL,0,0.2286
0011p00001SgCnF,0,0.2286
0011p00001SgCs5,0,0.2286
0011p00001SgcqE,0,0.2286
0011p00001Sgdcm,0,0.2286
0011p00001Sgdcw,0,0.2286
0011p00001SgdeE,0,0.2286
0011p00001SgdvK,0,0.2286
0011p00001SgdwN,0,0.2286
0011p00001SgdyY,0,0.2286
0011p00001Sh0Ho,1,0.5542
0011p00001Sh0Sq,0,0.2286
0011p00001Sh2Pv,0,0.2286
0011p00001Sh2TS,0,0.2286
0011p00001Sh4fl,0,0.2286
0011p00001Sh8Wu,0,0.2286
0011p00001Sh8hn,0,0.2286
0011p00001Sh8lB,0,0.2286
0011p00001Sh8oU,0,0.2286
0011p00001Sh8wY,0,0.2286
0011p00001Sh8zm,0,0.2286
0011p00001Sh9Se,0,0.2286
0011p00001ShAWw,0,0.2286
0011p00001ShAZG,0,0.2286
0011p00001ShAZL,0,0.2286
0011p00001UT1Ub,0,0.2406
0011p00001UTqkr,0,0.2286
0011p00001UTqto,0,0.2406
0011p00001UTy3k,0,0.2286
0011p00001UUKad,0,0.2286
0011p00001UUOLv,0,0.2286
0011p00001UUU6t,0,0.2286
0011p00001UVEBz,0,0.2286
0011p00001UVGMC,0,0.2286
0011p00001UVGUZ,0,0.2286
0011p00001UVr8B,0,0.2286
0011p00001UWOad,0,0.2286
0011p00001UWOwy,0,0.2286
0011p00001UWP07,0,0.3318
0011p00001UWP1U,0,0.2286
0011p00001X8iHB,0,0.2406
0011p00001X9vCG,0,0.2286
0011p00001XA3t4,0,0.2286
0011p00001XRdMv,0,0.2286
0011p00001XS1Ui,0,0.2286
0011p00001acASZ,0,0.2286
0011p00001acAan,0,0.2286
0011p00001acX60,0,0.2286
0011p00001acX61,0,0.2286
0011p00001acrPn,0,0.2286
0011p00001adDaN,0,0.2286
0011p00001adEvp,0,0.2286
0011p00001adldx,0,0.3171
0011p00001aeg4C,0,0.2286
0011p00001aehWC,0,0.2286
0011p00001afZtJ,0,0.2286
0011p00001ag1VD,0,0.2286
0011p00001e8ZrO,0,0.2286
0011p00001e8rK0,0,0.2286
0011p00001e9nAa,0,0.2286
0011p00001eAMFb,0,0.2286
0011p00001hmrvi,0,0.2286
0011p00001hnENP,0,0.2286
0011p00001hnlCp,0,0.2286
0011p00001hoNR8,0,0.2286
0011p00001hpdB7,0,0.2286
0011p00001kVSX9,0,0.2643
0011p00001kVd65,0,0.2406
0011p00001kW12p,0,0.2406
0011p00001kWNdi,0,0.4735
0011p00001kWjVr,0,0.2286
0011p00001kX0cp,0,0.2286
0011p00001kXuBt,0,0.3318
0011p00001kYFDO,0,0.3318
0011p00001o6Ynd,0,0.2286
0011p00001o7Sn1,0,0.2286
0011p00001o8Iuu,0,0.2286
0011p00001o95GE,1,0.5542
0011p00001uJdNY,0,0.2286
0011p00001uJmsT,0,0.2286
0011p00001uMG9F,0,0.2286
0011p00001uMHu2,0,0.1766
0011p00001uMTNt,1,0.601
0011p00001yIzee,0,0.2286
0011p00001yLIMl,0,0.2286
0011p000020FZwj,0,0.2286
0011p000028IlzR,0,0.2406
0011p000029UjN0,0,0.2286
0011p000029UjOc,0,0.2286
0011p000029Ujeu,0,0.2286
0011p000029UjiI,0,0.2286
0011p000029Ujl7,0,0.2286
0011p000029UjmK,0,0.2286
0011p000029Ujpn,0,0.2286
0011p000029UjvW,0,0.2286
0011p000029Ul8E,0,0.2286
0011p000029Ulla,0,0.2286
0011p000029Uloo,0,0.2286
0011p000029UmDt,0,0.2286
0011p000029UmGs,0,0.3318
0011p000029UmeV,0,0.2286
0011p000029UzVK,0,0.2286
0011p000029UzaF,0,0.2286
0011p000029Uzr6,0,0.2286
0011p000029V0Jr,0,0.2286
0011p000029V0f9,1,0.5542
0011p000029V48p,0,0.2286
0011p000029V4kP,0,0.1766
0011p000029V4pM,0,0.2286
0011p000029V8Tr,0,0.2406
0011p000029VCR8,0,0.2286
0011p000029VYUB,0,0.2286
0011p000029VZfh,0,0.2286
0011p000029VZoA,0,0.2286
0011p000029Vb1o,0,0.2286
0011p000029VgSF,0,0.2286
0011p000029Vh1F,0,0.2406
0011p000029Vh1t,0,0.2286
0011p000029VhDa,0,0.2286
0011p000029VhI6,0,0.2286
0011p000029ViWO,0,0.2286
0011p000029VjgF,0,0.2286
0011p000029Vjkv,0,0.2286
0011p000029VjwN,0,0.2286
0011p000029Vk7a,0,0.2286
0011p000029Vk9b,0,0.2286
0011p000029VkGX,0,0.2286
0011p000029VkMZ,0,0.2286
0011p000029VkTL,0,0.2286
0011p000029VkX3,0,0.2286
0011p000029Vke9,0,0.2286
0011p000029VkgP,0,0.2286
0011p000029Vktx,0,0.2286
0011p000029W0IF,0,0.2286
0011p000029W0qv,0,0.2286
0011p000029W1Lt,0,0.2286
0011p000029W1eM,0,0.2286
0011p000029W2Eg,0,0.2286
0011p000029W2yy,0,0.2286
0011p000029W36E,0,0.2286
0011p000029W380,0,0.2286
0011p000029W5gY,0,0.1766
0011p000029W5ua,0,0.2286
0011p000029W65Y,1,0.5542
0011p000029W6EL,0,0.2286
0011p000029W6kJ,0,0.2286
0011p000029W7Av,0,0.3318
0011p000029W82n,0,0.2286
0011p000029W8LQ,0,0.2286
0011p000029W8Lu,0,0.2286
0011p000029W8OK,0,0.2286
0011p000029W8vs,0,0.2286
0011p000029W940,0,0.2286
0011p000029W95U,0,0.2286
0011p000029W9C6,0,0.2286
0011p000029W9Vm,0,0.2286
0011p000029WpXz,0,0.2286
0011p000029WpYV,0,0.2286
0011p000029WpZG,0,0.2286
0011p000029WpZK,0,0.2286
0011p000029WpZP,0,0.2286
0011p000029WpZT,0,0.2286
0011p000029WpZa,0,0.2286
0011p000029Wpa0,0,0.2286
0011p000029Wpa3,0,0.2286
0011p000029Wpa6,0,0.2286
0011p000029Wpa7,0,0.2286
0011p000029Wpb5,0,0.3401
0011p000029WpbO,0,0.2286
0011p00002BMXNi,1,0.5542
0011p00002BMXNk,0,0.2286
0011p00002BMXP5,1,0.5542
0011p00002BMXPt,0,0.2286
0011p00002BMXPu,0,0.2286
0011p00002BMXPv,0,0.2286
0011p00002BMXQ0,0,0.2286
0011p00002BMXQI,1,0.6756
0011p00002BMXRk,0,0.2286
0011p00002BMYu1,0,0.2286
0011p00002BMYuB,0,0.2286
0011p00002BMYuh,0,0.2286
0011p00002BMYwQ,0,0.2286
0011p00002BMZE0,0,0.2286
0011p00002BMZEm,0,0.3318
0011p00002BMZF1,0,0.2286
0011p00002BMZG2,0,0.2406
0011p00002BMZGl,0,0.2286
0011p00002BMZu6,0,0.2286
0011p00002BMaQh,0,0.2286
0011p00002BMaRl,0,0.2286
0011p00002BMaSH,0,0.2286
0011p00002BMaSd,0,0.2286
0011p00002CL27M,0,0.2286
0011p00002CWHkq,1,0.5542
0011p00002CWHl4,0,0.2286
0011p00002CWHl9,1,0.5542
0011p00002CWHlF,0,0.2286
0011p00002CWS02,0,0.2286
0011p00002CYWyy,0,0.2286
0011p00002CYXsm,0,0.2286
0011p00002CYYGP,0,0.2286
0011p00002CYYJJ,0,0.2286
0011p00002CYYaK,0,0.2406
0011p00002CYYcV,0,0.2286
0011p00002CYbLc,0,0.2286
0011p00002CZcJc,0,0.2286
0011p00002Fgy4F,0,0.2286
0011p00002FgyPX,0,0.2286
0011p00002Fh03o,0,0.2286
0011p00002HNcHf,0,0.2286
0011p00002HNeFt,0,0.2286
0011p00002HhFvr,0,0.2286
0011p00002HhhCF,0,0.2406
0011p00002HhhD9,0,0.2286
0011p00002Hia3K,0,0.2286
0011p00002HiaBz,0,0.2286
0011p00002HiaCx,0,0.1766
0011p00002HiaJ5,0,0.2286
0011p00002IXFON,0,0.2286
0011p00002JuhVg,0,0.2286
0011p00002NN9Hl,0,0.2286
0011p00002NNAYX,0,0.2286
0011p00002NNAow,0,0.2286
0011p00002NOLuY,0,0.2286
0011p00002NOMqH,0,0.2406
0011p00002NON8G,0,0.2286
