Account_ID,Class_Predicted,Class1_Prob
0011p00002SeRrV,0,0.011
0011p00002SeRsK,0,0.007
0011p00002SeRsU,0,0.0343
0011p00002SeRxX,0,0.1168
0011p00002SeRxZ,0,0.0662
0011p00002SeRxm,0,0.0036
0011p00002SeRyF,0,0.0189
0011p00002SeRyW,0,0.0409
0011p00002SeRzz,0,0.008
0011p00002SeS0Z,0,0.005
0011p00002SeS2x,0,0.0126
0011p00002SeS5p,0,0.1842
0011p00002SeS6a,0,0.3367
0011p00002SeS9m,0,0.0083
0011p00002SeSCK,0,0.0053
0011p00002SeSCm,0,0.0344
0011p00002SeSD1,0,0.4684
0011p00002SeSDB,0,0.0225
0011p00002SeSHq,0,0.0176
0011p00002SeSHt,0,0.0175
0011p00002SeSI0,0,0.1382
0011p00002SeSI8,0,0.0905
0011p00002SeSIS,0,0.0025
0011p00002SeSIX,0,0.0323
0011p00002SeSJ2,0,0.0703
0011p00002SeSS6,0,0.0013
0011p00002SeSSX,0,0.1986
0011p00002SeSVw,0,0.0587
0011p00002SeSWP,0,0.0182
0011p00002SeSYV,0,0.0122
0011p00002SeSYa,0,0.0052
0011p00002SeSZb,0,0.031
0011p00002SeSbz,0,0.0003
0011p00002SeSce,0,0.0213
0011p00002SeSfb,0,0.0437
0011p00002SeSg3,0,0.0208
0011p00002SeSg5,0,0.0276
0011p00002SeSlQ,0,0.0379
0011p00002SeSlj,0,0.065
0011p00002SeSmZ,0,0.0025
0011p00002SeSma,0,0.1181
0011p00002SeSmc,0,0.2586
0011p00002SeSoa,0,0.0278
0011p00002SeSp0,0,0.0103
0011p00002SeSpH,0,0.0206
0011p00002SeSpX,0,0.0175
0011p00002SeSpm,0,0.0212
0011p00002SeSrr,0,0.044
0011p00002SeSsI,0,0.0879
0011p00002SeSsl,0,0.2004
0011p00002SeSt6,0,0.1724
0011p00002SeSvI,0,0.0586
0011p00002SeSvM,0,0.0339
0011p00002SeSwN,0,0.4424
0011p00002SeSz3,0,0.0147
0011p00002SeUC7,0,0.0345
0011p00002SeUKF,0,0.0002
0011p00002SeUL5,0,0.0122
0011p00002SeULN,0,0.0284
0011p00002SeUPI,0,0.0571
0011p00002SeUQR,0,0.0156
0011p00002SeURc,0,0.0513
0011p00002SeUbf,0,0.0059
0011p00002SeUc1,0,0.0069
0011p00002SeUhx,0,0.0279
0011p00002SeUih,0,0.004
0011p00002SeUjQ,0,0.0168
0011p00002SeUkQ,0,0.1475
0011p00002SeUkb,0,0.0233
0011p00002SeUkg,0,0.0094
0011p00002SeUrn,0,0.0076
0011p00002SeUsA,0,0.0079
0011p00002SeUu0,0,0.3269
0011p00002SeUxg,0,0.0926
0011p00002SeUyi,0,0.0111
0011p00002SeUz3,0,0.0492
0011p00002SeUz5,0,0.0699
0011p00002SeUzC,0,0.0024
0011p00002SeUzZ,0,0.0889
0011p00002SeV0G,0,0.0292
0011p00002SeV7V,0,0.3261
0011p00002SeV7p,0,0.0515
0011p00002SeV9d,0,0.4174
0011p00002SeVKG,0,0.096
0011p00002SeVKY,0,0.1168
0011p00002SeVKl,0,0.0481
0011p00002SeVLv,0,0.023
0011p00002SeVMT,0,0.4424
0011p00002SeVWv,0,0.0059
0011p00002SeVXV,0,0.0194
0011p00002SeVcY,0,0.0107
0011p00002SeVsI,0,0.0244
0011p00002SeVst,0,0.0288
0011p00002SeVue,0,0.0103
0011p00002SeVyd,0,0.0406
0011p00002SeVz0,0,0.0126
0011p00002SeVzf,0,0.0339
0011p00002SeVzj,0,0.0062
0011p00002SeVzo,0,0.0404
0011p00002SeW0G,0,0.3386
0011p00002SeW0T,0,0.0193
0011p00002SeW0U,0,0.0083
0011p00002SeW0X,0,0.0481
0011p00002SeW0k,0,0.2319
0011p00002SeW12,0,0.2095
0011p00002SeW4J,0,0.0038
0011p00002SeW56,0,0.1619
0011p00002SeW5w,0,0.4255
0011p00002SeW62,0,0.0208
0011p00002SeW6G,0,0.0054
0011p00002SeW6j,0,0.0182
0011p00002SeW6v,0,0.0065
0011p00002SeWES,0,0.0236
0011p00002SeWF2,0,0.0759
0011p00002SeWFy,0,0.0576
0011p00002SeWGF,0,0.0037
0011p00002SeWGW,0,0.0336
0011p00002SeWNE,0,0.0267
0011p00002SeWO2,0,0.0055
0011p00002SeWOf,0,0.0443
0011p00002SeWPA,0,0.3765
0011p00002SeWPJ,0,0.0299
0011p00002SeWUW,0,0.0594
0011p00002SeWUd,0,0.0176
0011p00002SeWVJ,0,0.103
0011p00002SeWVh,0,0.0653
0011p00002SeWVt,0,0.041
0011p00002SeWgq,0,0.0035
0011p00002SeWhF,0,0.0903
0011p00002SeWiS,0,0.0519
0011p00002SeWil,0,0.0087
0011p00002SeWiv,0,0.0428
0011p00002SeWo2,0,0.0029
0011p00002SeWoH,0,0.0073
0011p00002SeWoN,0,0.1524
0011p00002SeWok,0,0.1001
0011p00002SeWpA,0,0.0059
0011p00002SeWpB,0,0.0098
0011p00002SeWwR,0,0.0212
0011p00002SeWx2,0,0.2349
0011p00002SeWxW,0,0.0196
0011p00002SeWxY,0,0.0147
0011p00002SeWxZ,0,0.403
0011p00002SeWxh,0,0.0169
0011p00002SeWxn,0,0.0036
0011p00002SeWy4,0,0.0093
0011p00002SeWy5,0,0.0069
0011p00002SeWyc,0,0.0303
0011p00002SeX5V,0,0.0024
0011p00002SeX8J,0,0.0208
0011p00002SeX8N,0,0.0453
0011p00002SeXFZ,0,0.145
0011p00002SeXFa,0,0.0541
0011p00002SeXFs,0,0.0065
0011p00002SeXNO,0,0.0316
0011p00002SeXTO,0,0.0264
0011p00002SeXU4,0,0.0724
0011p00002SeXUA,0,0.009
0011p00002SeXUL,0,0.1903
0011p00002SeXUW,0,0.0215
0011p00002SeXfH,0,0.0483
0011p00002SeXfI,0,0.0795
0011p00002SeXfZ,0,0.0118
0011p00002SeXfe,0,0.0135
0011p00002SeXfq,0,0.0264
0011p00002SeXgE,0,0.0242
0011p00002SeXgH,0,0.0132
0011p00002SeXgT,0,0.043
0011p00002SeXhP,0,0.0548
0011p00002SeXkj,0,0.0399
0011p00002SeXkt,0,0.0075
0011p00002SeXky,0,0.0802
0011p00002SeXl2,0,0.0121
0011p00002SeXl7,0,0.1637
0011p00002SeXll,0,0.0375
0011p00002SeXlr,0,0.0054
0011p00002SeXls,0,0.0467
0011p00002SeXm7,0,0.0456
0011p00002SeXmB,0,0.0596
0011p00002SeXmJ,0,0.0763
0011p00002SeXmb,0,0.0014
0011p00002SeXmv,0,0.0316
0011p00002SeXvZ,0,0.0009
0011p00002SeXwF,0,0.0281
0011p00002SeXwV,1,0.6175
0011p00002SeY1E,0,0.1192
0011p00002SeY1J,0,0.0039
0011p00002SeY2c,0,0.0104
0011p00002SeY3B,0,0.0017
0011p00002SeYET,0,0.0257
0011p00002SeYEw,0,0.0623
0011p00002SeYF1,0,0.0933
0011p00002SeYFD,0,0.0574
0011p00002SeYFE,0,0.0019
0011p00002SeYFh,0,0.202
0011p00002SeYJ9,0,0.0379
0011p00002SeYJr,0,0.0251
0011p00002SeYLl,0,0.0489
0011p00002SeYM1,0,0.019
0011p00002SeYM2,0,0.0174
0011p00002SeYVb,0,0.0128
0011p00002SeYVd,0,0.0992
0011p00002SeYVh,0,0.1208
0011p00002SeYVn,0,0.0341
0011p00002SeYXC,0,0.2069
0011p00002SeYXN,0,0.0028
0011p00002SeYXe,0,0.0175
0011p00002SeYbh,1,0.7544
0011p00002SeYcn,0,0.0454
0011p00002SeYds,0,0.0791
0011p00002SeYeH,0,0.0079
0011p00002SeYeU,0,0.0088
0011p00002SeYoX,0,0.017
0011p00002SeYoc,0,0.0025
0011p00002SeYpO,0,0.0045
0011p00002SeYpQ,0,0.0193
0011p00002SeYpp,0,0.084
0011p00002SeYqH,0,0.0194
0011p00002SeYrE,1,0.5677
0011p00002SeYw7,0,0.0254
0011p00002SeYw8,0,0.2222
0011p00002SeYxH,0,0.13
0011p00002SeZ0z,0,0.0038
0011p00002SeZ1L,0,0.1452
0011p00002SeZ1d,0,0.0043
0011p00002SeZ1h,0,0.0127
0011p00002SeZ27,0,0.0074
0011p00002SeZ2m,0,0.0008
0011p00002SeZ2w,0,0.0074
0011p00002SeZ75,0,0.006
0011p00002SeZ7K,0,0.0342
0011p00002SeZ84,0,0.0007
0011p00002SeZ8P,0,0.0111
0011p00002SeZ8g,0,0.0407
0011p00002SeZ9G,0,0.0015
0011p00002SeZ9P,0,0.0065
0011p00002SeZ9a,0,0.0586
0011p00002SeZ9y,0,0.0338
0011p00002SeZA1,0,0.0586
0011p00002SeZDn,0,0.001
0011p00002SeZEf,0,0.0456
0011p00002SeZF1,0,0.0788
0011p00002SeZFW,0,0.1056
0011p00002SeZJe,0,0.0172
0011p00002SeZKh,0,0.0194
0011p00002SeZKl,0,0.34
0011p00002SeZLy,0,0.0586
0011p00002SeZMW,0,0.059
0011p00002SeZZk,0,0.0351
0011p00002SeZa0,0,0.0287
0011p00002SeZb8,1,0.689
0011p00002SeZbS,0,0.002
0011p00002SeZbd,0,0.045
0011p00002SeZbf,0,0.0372
0011p00002SeZc2,0,0.0061
0011p00002SeZgA,0,0.0163
0011p00002SeZgM,0,0.0742
0011p00002SeZgm,0,0.0138
0011p00002SeZgy,0,0.0325
0011p00002SeZiD,0,0.1398
0011p00002SeZiI,0,0.0059
0011p00002SeZpg,0,0.0224
0011p00002SeZqY,0,0.0394
0011p00002SeZqz,0,0.1596
0011p00002SeZrv,0,0.1474
0011p00002SeZsM,0,0.0452
0011p00002SeZwN,0,0.2116
0011p00002SeZwe,0,0.0199
0011p00002SeZwv,0,0.0296
0011p00002SeZwx,0,0.0239
0011p00002SeZx1,0,0.0163
0011p00002SeZyK,0,0.1685
0011p00002SeZyl,0,0.0075
0011p00002SeZyu,0,0.0118
0011p00002SeZyw,0,0.0024
0011p00002Sea2W,0,0.033
0011p00002Sea2y,0,0.0408
0011p00002Sea4B,0,0.001
0011p00002Sea4r,0,0.109
0011p00002Sea8o,0,0.1524
0011p00002Sea8x,0,0.01
0011p00002Sea9g,0,0.0103
0011p00002SeaA2,0,0.0182
0011p00002SeaFv,0,0.0724
0011p00002SeaGs,0,0.0091
0011p00002SeaH4,0,0.0309
0011p00002SeaH9,0,0.0259
0011p00002SeaHf,0,0.0312
0011p00002SeaPA,0,0.123
0011p00002SeaPK,0,0.1015
0011p00002SeaPL,0,0.0662
0011p00002SeaPM,0,0.0407
0011p00002SeaPX,0,0.4054
0011p00002SeaPc,0,0.0996
0011p00002SeaQ2,0,0.0305
0011p00002SeahH,0,0.0
0011p00002Seai3,0,0.0036
0011p00002Seai8,0,0.0027
0011p00002SeaiK,0,0.0072
0011p00002SeaiR,0,0.0043
0011p00002SeaiS,0,0.0632
0011p00002SeajM,0,0.0007
0011p00002Seajl,0,0.0251
0011p00002SeakG,0,0.1619
0011p00002SeapM,0,0.1629
0011p00002Seapp,0,0.0099
0011p00002Seatw,0,0.0536
0011p00002SeauN,0,0.0075
0011p00002Seauv,0,0.0345
0011p00002SeavF,0,0.0074
0011p00002Seazx,0,0.0211
0011p00002Seb09,0,0.0459
0011p00002Seb0b,0,0.0397
0011p00002Seb0s,0,0.0586
0011p00002Seb19,1,0.6885
0011p00002Seb2l,0,0.0583
0011p00002Seb6b,0,0.0185
0011p00002Seb6z,0,0.1524
0011p00002Seb7r,0,0.2004
0011p00002Seb84,0,0.0371
0011p00002SebCp,0,0.0626
0011p00002SebIT,0,0.0123
0011p00002SebId,0,0.0147
0011p00002SebIz,0,0.0588
0011p00002SebJF,0,0.0072
0011p00002SebLA,0,0.1866
0011p00002SebPG,0,0.0108
0011p00002SebPx,0,0.0196
0011p00002SebRb,0,0.0154
0011p00002SebWh,0,0.0486
0011p00002SebX2,0,0.2095
0011p00002SebX7,0,0.0058
0011p00002SebbP,0,0.0286
0011p00002SebbS,0,0.0048
0011p00002Sebbf,0,0.2625
0011p00002Sebbh,0,0.0194
0011p00002Sebco,0,0.0373
0011p00002Sebdh,0,0.0135
0011p00002Sebft,0,0.0438
0011p00002SebgP,0,0.0854
0011p00002SebhB,0,0.0185
0011p00002Seifx,0,0.4045
0011p00002Seig3,0,0.0709
0011p00002SeiiP,0,0.005
0011p00002SeiiU,0,0.0078
0011p00002Seiip,0,0.01
0011p00002SeikA,0,0.1345
0011p00002SeikR,0,0.0101
0011p00002Seikn,0,0.0159
0011p00002Seikx,0,0.0247
0011p00002Seilq,0,0.003
0011p00002Seimb,0,0.0253
0011p00002Seimo,0,0.0183
0011p00002Sein1,0,0.0185
0011p00002Sein2,0,0.0923
0011p00002Seinv,0,0.0808
0011p00002SeiqZ,0,0.2624
0011p00002SeirO,0,0.0772
0011p00002SeisE,0,0.003
0011p00002Seisi,0,0.0831
0011p00002SeitK,0,0.0088
0011p00002Seiu0,0,0.1919
0011p00002SeiuL,0,0.1432
0011p00002Seiv8,0,0.0167
0011p00002Seiy6,0,0.0797
0011p00002SeiyS,0,0.0005
0011p00002Seiyt,0,0.0215
0011p00002Sej2m,0,0.2386
0011p00002Sej32,0,0.0042
0011p00002Sej49,0,0.2499
0011p00002Sej87,0,0.0204
0011p00002Sej98,0,0.0215
0011p00002Sej9O,0,0.1692
0011p00002Sej9P,0,0.045
0011p00002Sej9t,0,0.0017
0011p00002Sej9x,0,0.0208
0011p00002SejBH,0,0.0656
0011p00002SejBs,0,0.1487
0011p00002SejCM,0,0.0467
0011p00002SejCQ,0,0.0284
0011p00002SejCz,0,0.0284
0011p00002SejD8,0,0.0043
0011p00002SejDs,0,0.3467
0011p00002SejEJ,0,0.0112
0011p00002SejFt,0,0.0335
0011p00002SejFz,0,0.087
0011p00002SejJ2,0,0.043
0011p00002SejJc,0,0.1001
0011p00002SejJe,0,0.156
0011p00002SejJj,0,0.0092
0011p00002SejK2,0,0.0204
0011p00002SejLK,0,0.0549
0011p00002SejLL,0,0.0839
0011p00002SejLn,0,0.0728
0011p00002SejQv,0,0.0267
0011p00002SejR5,0,0.01
0011p00002SejS6,0,0.015
0011p00002SejSw,0,0.024
0011p00002SejTj,0,0.0061
0011p00002SejTl,0,0.0662
0011p00002SejTo,0,0.0172
0011p00002SejV6,0,0.0797
0011p00002SejVL,0,0.0062
0011p00002SejWK,0,0.0529
0011p00002SejXO,0,0.0163
0011p00002SejXl,0,0.1053
0011p00002SejY4,0,0.0628
0011p00002SejYI,0,0.0962
0011p00002SejaX,0,0.0833
0011p00002Sejaa,0,0.0196
0011p00002Sejae,0,0.0023
0011p00002Sejas,0,0.2587
0011p00002Sejbg,0,0.0225
0011p00002Sejbo,0,0.0039
0011p00002Sejc7,0,0.0128
0011p00002SejcA,0,0.0085
0011p00002SejcR,0,0.0251
0011p00002Sejd1,0,0.0911
0011p00002Sejdx,0,0.0238
0011p00002SejeK,0,0.2228
0011p00002Sejee,0,0.4424
0011p00002Sejfq,0,0.0051
0011p00002Sejgy,0,0.0153
0011p00002Sejhp,0,0.0272
0011p00002SejiA,0,0.1154
0011p00002SejjD,0,0.0236
0011p00002SejjW,0,0.1156
0011p00002Sejjq,0,0.0311
0011p00002Sejkb,0,0.0824
0011p00002SejnH,0,0.1116
0011p00002Sejns,0,0.032
0011p00002Sejnx,0,0.0459
0011p00002SejoB,0,0.0653
0011p00002SejoF,0,0.0022
0011p00002SejoG,0,0.0175
0011p00002Sejp7,0,0.0154
0011p00002SejpD,0,0.0206
0011p00002SejpL,0,0.0102
0011p00002SejpV,0,0.0223
0011p00002SejqJ,0,0.0005
0011p00002Sejso,0,0.1064
0011p00002Sejsq,0,0.0029
0011p00002Sejtq,0,0.0911
0011p00002Sejup,0,0.0211
0011p00002Sejut,0,0.0305
0011p00002Sejv2,0,0.0061
0011p00002Sejxb,0,0.1424
0011p00002SejyV,0,0.0172
0011p00002Sejz8,0,0.006
0011p00002Sek0C,0,0.0307
0011p00002Sek0g,0,0.0276
0011p00002Sek5h,0,0.0253
0011p00002Sek5z,0,0.1731
0011p00002Sek68,0,0.008
0011p00002Sek7k,0,0.0485
0011p00002Sek84,0,0.0575
0011p00002Sek8e,0,0.0062
0011p00002Sek8f,0,0.0165
0011p00002Sek8u,0,0.0183
0011p00002Sek90,0,0.0156
0011p00002Sek9e,0,0.0657
0011p00002Sek9x,0,0.034
0011p00002SekBz,0,0.0568
0011p00002SekCU,0,0.0175
0011p00002SekDS,0,0.0048
0011p00002SekDo,0,0.0158
0011p00002SekDw,0,0.0026
0011p00002SekFb,0,0.0142
0011p00002SekFo,0,0.0398
0011p00002SekG5,0,0.1911
0011p00002SekGs,0,0.0264
0011p00002SekHz,0,0.0141
0011p00002SekIR,0,0.1387
0011p00002SekIo,0,0.0723
0011p00002SekJX,0,0.0079
0011p00002SekJv,0,0.1399
0011p00002SekKL,0,0.0823
0011p00002SekKW,0,0.1438
0011p00002SekLM,0,0.0371
0011p00002SekLZ,0,0.1106
0011p00002SekMC,0,0.0307
0011p00002SekMT,0,0.0345
0011p00002SekNU,0,0.1326
0011p00002SekNk,0,0.0163
0011p00002SekP1,0,0.0267
0011p00002SekTg,0,0.0042
0011p00002SekTt,0,0.0394
0011p00002SekWl,0,0.0193
0011p00002SekYy,0,0.0842
0011p00002SekZ1,0,0.0626
0011p00002SekZI,0,0.0339
0011p00002SekZu,0,0.0363
0011p00002SekZv,0,0.0109
0011p00002SekbL,0,0.0467
0011p00002Sekbx,0,0.0318
0011p00002Sekby,0,0.0184
0011p00002SekcB,0,0.0481
0011p00002Seke7,0,0.0376
0011p00002Sekj7,0,0.0027
0011p00002Sekjs,0,0.0797
0011p00002SeklC,0,0.0723
0011p00002SeklH,0,0.0582
0011p00002SeklK,0,0.0838
0011p00002SeklS,0,0.0117
0011p00002Seko2,0,0.0223
0011p00002SekoC,0,0.0028
0011p00002SekpC,0,0.0325
0011p00002SekqB,0,0.0171
0011p00002Sekqa,0,0.1141
0011p00002SekrB,0,0.0795
0011p00002Seksw,0,0.0435
0011p00002Sekt9,0,0.0938
0011p00002Sel8E,0,0.0125
0011p00002Sel8q,0,0.0662
0011p00002Sel9N,0,0.1251
0011p00002Sel9Q,0,0.0357
0011p00002SelDU,0,0.0586
0011p00002SelDc,0,0.0948
0011p00002SelEs,0,0.1005
0011p00002SelEw,0,0.0069
0011p00002SelFU,0,0.0007
0011p00002SelFj,0,0.0126
0011p00002SelFw,0,0.0325
0011p00002SelGt,0,0.0024
0011p00002SelH4,0,0.0866
0011p00002SelHM,0,0.0085
0011p00002SelJz,0,0.0029
0011p00002SelK5,0,0.0124
0011p00002SelK9,0,0.0417
0011p00002SelKO,0,0.0653
0011p00002SelMz,0,0.0694
0011p00002SelNg,0,0.4576
0011p00002SelNp,0,0.0047
0011p00002SelOn,0,0.0082
0011p00002SelPB,0,0.0071
0011p00002SelPW,0,0.3333
0011p00002SelPq,0,0.0651
0011p00002SelRc,0,0.0076
0011p00002SelSZ,0,0.0246
0011p00002SelT2,0,0.1001
0011p00002SelT5,0,0.2743
0011p00002SelTq,0,0.0992
0011p00002SelTx,0,0.1517
0011p00002SelY2,0,0.006
0011p00002SelbX,0,0.0288
0011p00002Selbk,0,0.0173
0011p00002SeldI,0,0.0518
0011p00002SeldN,0,0.1462
0011p00002Selgx,0,0.008
0011p00002Selhn,0,0.0039
0011p00002Selhz,0,0.0061
0011p00002Selki,0,0.0325
0011p00002Selkm,0,0.0079
0011p00002SellX,0,0.0028
0011p00002Selli,0,0.4378
0011p00002Sellx,0,0.1494
0011p00002Selm9,1,0.7711
0011p00002SelmV,0,0.0656
0011p00002Selmm,0,0.0778
0011p00002Seln7,0,0.0072
0011p00002SelnS,0,0.0024
0011p00002SelnT,0,0.0013
0011p00002Selru,0,0.0031
0011p00002Selsa,0,0.3042
0011p00002SeluI,0,0.0446
0011p00002SeluN,0,0.1285
0011p00002Selue,0,0.0104
0011p00002Selug,0,0.0564
0011p00002Seluk,0,0.029
0011p00002Selyo,0,0.0758
0011p00002Sem1j,0,0.0264
0011p00002Sem1v,0,0.0248
0011p00002Sem67,0,0.0606
0011p00002Sem6r,0,0.0231
0011p00002Sem9e,0,0.3333
0011p00002SemAf,0,0.0283
0011p00002SemD0,0,0.0911
0011p00002SemDx,0,0.024
0011p00002SemFQ,0,0.0586
0011p00002SemFe,0,0.0017
0011p00002SemGW,0,0.0199
0011p00002SemH9,0,0.0724
0011p00002SemIZ,0,0.0198
0011p00002SemJE,0,0.0269
0011p00002SemJa,0,0.0079
0011p00002SemME,0,0.0021
0011p00002SemNV,0,0.0258
0011p00002SemRW,0,0.4
0011p00002SemRo,0,0.0019
0011p00002SemRq,0,0.0045
0011p00002SemS1,0,0.0013
0011p00002SemWD,0,0.0011
0011p00002SemWI,0,0.0724
0011p00002SemXl,0,0.019
0011p00002SembL,0,0.0197
0011p00002Sembd,0,0.0054
0011p00002SemcB,0,0.0404
0011p00002SemfQ,0,0.0025
0011p00002Semfl,0,0.0138
0011p00002Semfm,0,0.1494
0011p00002SfB4h,0,0.077
0011p00002SgElv,0,0.1596
0011p00002SgKt7,0,0.4693
0011p00002ZrfjX,0,0.1398
0011p00002ZtCkE,0,0.0006
0011p00002bW974,0,0.0248
0011p00002bWcJd,0,0.1965
0011p00002bWfVe,0,0.0483
0011p00002bXCaz,0,0.0325
0011p00002bXCbE,0,0.0325
0011p00002bXy60,0,0.1855
0011p00002bYBR2,0,0.0636
0011p00002dJZaD,0,0.0114
0011p00002dJaLG,0,0.015
0011p00002dJxwZ,0,0.0761
0011p00002dK9PN,0,0.0248
0011p00002dKDkm,0,0.0648
0011p00002dKDqQ,0,0.0838
0011p00002dKNpR,0,0.1799
0011p00002dKXdH,0,0.0099
0011p00002dKpNi,0,0.007
0011p00002dKrP0,0,0.0542
0011p00002dKwtT,0,0.0072
0011p00002dL2pI,0,0.0007
0011p00002dLEgS,0,0.0021
0011p00002dLKSb,0,0.0034
0011p00002dLLHT,0,0.0082
0011p00002dLR6E,0,0.256
0011p00002dLR77,0,0.0579
0011p00002dLrRC,0,0.1331
0011p00002dMt9s,0,0.0018
0011p00002dMtCD,0,0.0286
0011p00002dMuSC,0,0.0011
0011p00002dNFMi,0,0.0475
0011p00002dNHrk,0,0.0018
0011p00002fCw1P,0,0.0042
0011p00002fDj62,0,0.0022
0011p00002fDxGh,0,0.0086
0011p00002fEUUY,0,0.0244
00124000004qLeI,0,0.0102
00124000004ryj7,0,0.0939
00124000004ryk2,0,0.0748
00124000005OFNL,0,0.4227
00124000006qCOL,0,0.0204
00124000009UhGx,0,0.0202
00124000009Ui9b,0,0.0153
0012400000ALNGg,0,0.0428
0012400000ALVvy,0,0.053
0012400000ALW6W,0,0.2136
0012400000DzaF1,0,0.0075
0012400000EaJ3y,1,0.5142
0012400000F2Iot,0,0.1243
0012400000F4tmW,0,0.0267
0012400000F5j7i,0,0.0701
0012400000Fc52T,0,0.1327
0012400000FcHOd,0,0.0028
0012400000GCxNH,0,0.0183
0012400000PBkH0,0,0.0488
0012400000Pxnfz,0,0.0105
0012400000Qy6T4,0,0.0428
0012400000QyTEs,0,0.1347
0012400000R0KAf,0,0.2177
0012400000U1o8X,0,0.0011
0012400000UWNp4,0,0.0488
0012400000UdEWn,0,0.0298
0012400000WB6sT,0,0.0298
0012400000Xw38B,0,0.1911
0012400000ZswSp,0,0.0161
0012400000acxUz,0,0.0077
0012400000bdeWF,0,0.0033
0012400000dCEu0,0,0.0015
0012400000fHpaa,0,0.0212
0012400000frN15,0,0.0073
0012400000frN1H,0,0.1215
0012400000frN2M,0,0.0075
0012400000frN3F,0,0.0021
0012400000fs6pD,0,0.0058
0012400000gOD1a,0,0.036
0012400000h1IV1,0,0.2826
0012400000mq2g0,0,0.2711
0012400000pVd2S,0,0.2449
0012400000qfVrC,0,0.0116
0012400000qfVxK,0,0.0161
0012400000qfW0x,0,0.0397
0012400000qfW2e,0,0.1725
0012400000qfW8B,0,0.1325
0012400000rNgZW,0,0.065
0012400000rNgae,0,0.3411
0012400000rNgcG,0,0.0033
0012400000rNgiY,0,0.1788
0012400000z5wLZ,0,0.2723
0012400000zavqo,0,0.058
0012400000zavuc,0,0.0233
00124000010qWl9,0,0.087
00124000010qWpV,0,0.0317
00124000010qWxw,0,0.0442
00124000010sIKz,0,0.011
00124000011M8I3,0,0.0079
001240000131hzo,0,0.0093
001240000132RYd,0,0.0
00124000013LzLz,0,0.003
00124000013mpqb,0,0.0164
00124000013mw9L,0,0.0778
00124000013tcea,0,0.0419
00124000014W7NT,0,0.0532
00124000016mgew,0,0.0132
0012400001BPL6c,0,0.0428
0012400001BPLdA,0,0.2279
0012400001Bto6L,0,0.1215
0012400001Btpnu,0,0.0413
0012400001Chhvo,0,0.1416
0012400001GAZdC,0,0.0021
0012400001JLUbt,0,0.0197
0012400001KbLNR,0,0.0488
0012400001Kd5mK,0,0.0638
0012400001M1ZNM,0,0.0428
0012400001PJcnY,0,0.0104
0012400001PK5yN,0,0.0011
0012400001PK6iN,0,0.01
0012400001PK6jz,0,0.0059
0012400001PK6wy,0,0.0138
0012400001PK7Bi,0,0.0036
0012400001R0Ki8,0,0.0735
0011p00001RSWfM,0,0.0012
0011p00001RSWn1,0,0.0033
0011p00001SepmS,0,0.0067
0011p00001SfB9T,0,0.0009
0011p00001Sg0xq,0,0.0024
0011p00001Sg11i,0,0.0044
0011p00001Sg6Rf,0,0.0031
0011p00001Sg6Rk,0,0.0048
0011p00001Sg6WL,0,0.0018
0011p00001SgCnF,0,0.0051
0011p00001SgCs5,0,0.0148
0011p00001SgcqE,0,0.0111
0011p00001Sgdcm,0,0.0005
0011p00001Sgdcw,0,0.0022
0011p00001SgdeE,0,0.0011
0011p00001SgdvK,0,0.0015
0011p00001SgdwN,0,0.0031
0011p00001SgdyY,0,0.0078
0011p00001Sh0Ho,0,0.0139
0011p00001Sh0Sq,0,0.0048
0011p00001Sh2Pv,0,0.0002
0011p00001Sh2TS,0,0.0016
0011p00001Sh4fl,0,0.0048
0011p00001Sh8Wu,0,0.0002
0011p00001Sh8hn,0,0.0005
0011p00001Sh8lB,0,0.0004
0011p00001Sh8oU,0,0.0002
0011p00001Sh8wY,0,0.0022
0011p00001Sh8zm,0,0.003
0011p00001Sh9Se,0,0.0023
0011p00001ShAWw,0,0.0042
0011p00001ShAZG,0,0.0028
0011p00001ShAZL,0,0.0059
0011p00001UT1Ub,0,0.0239
0011p00001UTqkr,0,0.0023
0011p00001UTqto,0,0.0778
0011p00001UTy3k,0,0.0022
0011p00001UUKad,0,0.0645
0011p00001UUOLv,0,0.0037
0011p00001UUU6t,0,0.1035
0011p00001UVEBz,0,0.0348
0011p00001UVGMC,0,0.0623
0011p00001UVGUZ,0,0.0229
0011p00001UVr8B,0,0.0609
0011p00001UWOad,0,0.0145
0011p00001UWOwy,0,0.0067
0011p00001UWP07,0,0.012
0011p00001UWP1U,0,0.008
0011p00001X8iHB,0,0.037
0011p00001X9vCG,0,0.0038
0011p00001XA3t4,0,0.0124
0011p00001XRdMv,1,0.5655
0011p00001XS1Ui,0,0.0256
0011p00001acASZ,0,0.0221
0011p00001acAan,0,0.0679
0011p00001acX60,0,0.0048
0011p00001acX61,0,0.0544
0011p00001acrPn,0,0.0241
0011p00001adDaN,0,0.0025
0011p00001adEvp,0,0.0122
0011p00001adldx,0,0.0298
0011p00001aeg4C,0,0.0048
0011p00001aehWC,0,0.0052
0011p00001afZtJ,0,0.0645
0011p00001ag1VD,0,0.001
0011p00001e8ZrO,0,0.0687
0011p00001e8rK0,0,0.0123
0011p00001e9nAa,0,0.0045
0011p00001eAMFb,0,0.0018
0011p00001hmrvi,0,0.0001
0011p00001hnENP,0,0.0023
0011p00001hnlCp,0,0.0016
0011p00001hoNR8,0,0.0038
0011p00001hpdB7,0,0.0039
0011p00001kVSX9,0,0.0217
